signature_id,proto_name,rust_name,engine_dispatch,engine_family,engine_target,baseline_engine_dispatch,local_proto_available,baseline_local_proto_available,baseline_adapter_mapping,current_adapter_source_evidence,current_adapter_generated_name_candidates,baseline_facade_whitelist,current_facade_whitelist_evidence,pushdown_catalog_direct_selection,go_constructor_candidate_names,go_internal_cast_constructor_evidence,borrowed_classification,risk_flags,classification,admission_status,admission_names
4557,JSONAnyValue,JsonAnyValue,True,impl_miscellaneous,any_value_json_fn_meta(),True,False,False,False,False,miscellaneous:{}AnyValue,False,,False,any_value,,no_annotated_direct_loader,,engine_dispatch_adapter_gap_or_new_mapping_evidence,admitted,any_value
4558,RealAnyValue,RealAnyValue,True,impl_miscellaneous,any_value_fn_meta::<Real>(),True,False,False,False,False,miscellaneous:{}AnyValue,False,,False,any_value,,no_annotated_direct_loader,,engine_dispatch_adapter_gap_or_new_mapping_evidence,admitted,any_value
4559,StringAnyValue,StringAnyValue,True,impl_miscellaneous,any_value_bytes_fn_meta(),True,False,False,False,False,miscellaneous:{}AnyValue,False,,False,any_value,,no_annotated_direct_loader,,engine_dispatch_adapter_gap_or_new_mapping_evidence,admitted,any_value
4560,TimeAnyValue,TimeAnyValue,True,impl_miscellaneous,any_value_fn_meta::<DateTime>(),True,False,False,False,False,miscellaneous:{}AnyValue,False,,False,any_value,,no_annotated_direct_loader,,engine_dispatch_adapter_gap_or_new_mapping_evidence,admitted,any_value
4561,InetAton,InetAton,True,impl_miscellaneous,inet_aton_fn_meta(),True,False,False,False,True,,False,,False,inet_aton,,no_annotated_direct_loader,,engine_dispatch_adapter_gap_or_new_mapping_evidence,admitted,inet_aton
4562,InetNtoa,InetNtoa,True,impl_miscellaneous,inet_ntoa_fn_meta(),True,False,False,False,True,,False,,False,inet_ntoa,,no_annotated_direct_loader,,engine_dispatch_adapter_gap_or_new_mapping_evidence,admitted,inet_ntoa
4563,Inet6Aton,Inet6Aton,True,impl_miscellaneous,inet6_aton_fn_meta(),True,False,False,False,True,,False,,False,inet6_aton,,no_annotated_direct_loader,,engine_dispatch_adapter_gap_or_new_mapping_evidence,admitted,inet6_aton
4564,Inet6Ntoa,Inet6Ntoa,True,impl_miscellaneous,inet6_ntoa_fn_meta(),True,False,False,False,True,,False,,False,inet6_ntoa,,no_annotated_direct_loader,,engine_dispatch_adapter_gap_or_new_mapping_evidence,admitted,inet6_ntoa
4565,IsIPv4,IsIPv4,True,impl_miscellaneous,is_ipv4_fn_meta(),True,False,False,False,True,,False,,False,is_ipv4,,no_annotated_direct_loader,,engine_dispatch_adapter_gap_or_new_mapping_evidence,admitted,is_ipv4
4566,IsIPv4Compat,IsIPv4Compat,True,impl_miscellaneous,is_ipv4_compat_fn_meta(),True,False,False,False,True,,False,,False,is_ipv4_compat,,no_annotated_direct_loader,,engine_dispatch_adapter_gap_or_new_mapping_evidence,admitted,is_ipv4_compat
4567,IsIPv4Mapped,IsIPv4Mapped,True,impl_miscellaneous,is_ipv4_mapped_fn_meta(),True,False,False,False,True,,False,,False,is_ipv4_mapped,,no_annotated_direct_loader,,engine_dispatch_adapter_gap_or_new_mapping_evidence,admitted,is_ipv4_mapped
4568,IsIPv6,IsIPv6,True,impl_miscellaneous,is_ipv6_fn_meta(),True,False,False,False,True,,False,,False,is_ipv6,,no_annotated_direct_loader,,engine_dispatch_adapter_gap_or_new_mapping_evidence,admitted,is_ipv6
4569,UUID,Uuid,True,impl_miscellaneous,uuid_fn_meta(),True,False,False,False,False,,False,,False,uuid,,no_annotated_direct_loader,volatile_clock_rng_or_uuid,engine_dispatch_semantic_exclusion_or_review,excluded,uuid
4570,VitessHash,,False,,,False,False,False,False,False,,False,,False,vitess_hash,,no_dispatch,,not_dispatched_by_engine,excluded,vitess_hash
4571,IsUUID,,False,,,False,False,False,False,False,,False,,False,is_uuid,,no_dispatch,,not_dispatched_by_engine,excluded,is_uuid
4572,TiDBShard,,False,,,False,False,False,False,False,,False,,False,tidb_shard,,no_dispatch,,not_dispatched_by_engine,excluded,tidb_shard
4573,GroupingSig,,False,,,False,False,False,False,False,,False,,False,grouping,,no_dispatch,,not_dispatched_by_engine,excluded,grouping
4574,UUIDv4,,False,,,False,False,False,False,False,,False,,False,uuid_v4,,no_dispatch,,not_dispatched_by_engine,excluded,uuid_v4
4575,UUIDv7,,False,,,False,False,False,False,False,,False,,False,uuid_v7,,no_dispatch,,not_dispatched_by_engine,excluded,uuid_v7
4576,UUIDVersion,UuidVersion,True,impl_miscellaneous,uuid_version_fn_meta(),True,False,False,False,True,,False,,False,uuid_version,,no_annotated_direct_loader,,engine_dispatch_adapter_gap_or_new_mapping_evidence,excluded,uuid_version
4577,UUIDTimestamp,UuidTimestamp,True,impl_miscellaneous,uuid_timestamp_fn_meta(),True,False,False,False,True,,False,,False,uuid_timestamp,,no_annotated_direct_loader,,engine_dispatch_adapter_gap_or_new_mapping_evidence,excluded,uuid_timestamp
5001,JsonExtractSig,JsonExtractSig,True,impl_json,json_extract_fn_meta(),True,False,False,False,True,,False,,False,json_extract,,no_annotated_direct_loader,,engine_dispatch_adapter_gap_or_new_mapping_evidence,admitted,json_extract
5002,JsonUnquoteSig,JsonUnquoteSig,True,impl_json,json_unquote_fn_meta(),True,False,False,False,True,,False,,False,json_unquote,,no_annotated_direct_loader,,engine_dispatch_adapter_gap_or_new_mapping_evidence,admitted,json_unquote
5003,JsonTypeSig,JsonTypeSig,True,impl_json,json_type_fn_meta(),True,False,False,False,True,,False,,False,json_type,,no_annotated_direct_loader,,engine_dispatch_adapter_gap_or_new_mapping_evidence,admitted,json_type
5004,JsonSetSig,JsonSetSig,True,impl_json,json_set_fn_meta(),True,False,False,False,True,,False,,False,json_set,,no_annotated_direct_loader,sql_null_document_differs_from_json_null,engine_dispatch_semantic_exclusion_or_review,admitted,json_set
5005,JsonInsertSig,JsonInsertSig,True,impl_json,json_insert_fn_meta(),True,False,False,False,True,,False,,False,json_insert,,no_annotated_direct_loader,sql_null_document_differs_from_json_null,engine_dispatch_semantic_exclusion_or_review,admitted,json_insert
5006,JsonReplaceSig,JsonReplaceSig,True,impl_json,json_replace_fn_meta(),True,True,True,False,True,,False,,True,json_replace,,no_annotated_direct_loader,sql_null_document_differs_from_json_null,engine_dispatch_semantic_exclusion_or_review,admitted,json_replace
5007,JsonRemoveSig,JsonRemoveSig,True,impl_json,json_remove_fn_meta(),True,False,False,False,True,,False,,False,json_remove,,no_annotated_direct_loader,,engine_dispatch_adapter_gap_or_new_mapping_evidence,admitted,json_remove
5008,JsonMergeSig,JsonMergeSig,True,impl_json,json_merge_fn_meta(),True,False,False,False,True,,False,,False,json_merge,,no_annotated_direct_loader,later_sql_null_documents_need_nonnull_gate;deprecated_json_merge_warning_absent_use_preserve_alias_only,engine_dispatch_semantic_exclusion_or_review,excluded,json_merge
5009,JsonObjectSig,JsonObjectSig,True,impl_json,json_object_fn_meta(),True,False,False,False,True,,False,,False,json_object,,no_annotated_direct_loader,,engine_dispatch_adapter_gap_or_new_mapping_evidence,admitted,json_object
5010,JsonArraySig,JsonArraySig,True,impl_json,json_array_fn_meta(),True,False,False,False,True,,False,,False,json_array,,no_annotated_direct_loader,,engine_dispatch_adapter_gap_or_new_mapping_evidence,admitted,json_array
5011,JsonValidJsonSig,JsonValidJsonSig,True,impl_json,json_valid_fn_meta(),True,False,False,False,True,,False,,False,json_valid,,no_annotated_direct_loader,,engine_dispatch_adapter_gap_or_new_mapping_evidence,admitted,json_valid
5012,JsonContainsSig,JsonContainsSig,True,impl_json,json_contains_fn_meta(),True,False,False,False,True,,False,,False,json_contains,,no_annotated_direct_loader,,engine_dispatch_adapter_gap_or_new_mapping_evidence,admitted,json_contains
5013,JsonArrayAppendSig,JsonArrayAppendSig,True,impl_json,json_array_append_fn_meta(),True,True,True,False,True,,False,,True,json_array_append,,no_annotated_direct_loader,,engine_dispatch_adapter_gap_or_new_mapping_evidence,excluded,json_array_append
5014,JsonArrayInsertSig,,False,,,False,False,False,False,False,,False,,False,json_array_insert,,no_dispatch,,not_dispatched_by_engine,excluded,json_array_insert
5015,JsonMergePatchSig,JsonMergePatchSig,True,impl_json,json_merge_patch_fn_meta(),True,True,True,False,True,,False,,True,json_merge_patch,,no_annotated_direct_loader,,engine_dispatch_adapter_gap_or_new_mapping_evidence,admitted,json_merge_patch
5016,JsonMergePreserveSig,,False,,,False,False,False,False,False,,False,,False,json_merge_preserve,,no_dispatch,,not_dispatched_by_engine,admitted,json_merge_preserve
5017,JsonContainsPathSig,,False,,,False,False,False,False,False,,False,,False,json_contains_path,,no_dispatch,,not_dispatched_by_engine,excluded,json_contains_path
5018,JsonPrettySig,,False,,,False,False,False,False,False,,False,,False,json_pretty,,no_dispatch,,not_dispatched_by_engine,excluded,json_pretty
5019,JsonQuoteSig,JsonQuoteSig,True,impl_json,json_quote_fn_meta(),True,False,False,False,True,,False,,False,json_quote,,no_annotated_direct_loader,control_byte_escaping_requires_safe_literal_gate,engine_dispatch_semantic_exclusion_or_review,admitted,json_quote
5020,JsonSearchSig,,False,,,False,False,False,False,False,,False,,False,json_search,,no_dispatch,,not_dispatched_by_engine,excluded,json_search
5021,JsonStorageSizeSig,,False,,,False,False,False,False,False,,False,,False,json_storage_size,,no_dispatch,,not_dispatched_by_engine,excluded,json_storage_size
5022,JsonDepthSig,JsonDepthSig,True,impl_json,json_depth_fn_meta(),True,False,False,False,True,,False,,False,json_depth,,no_annotated_direct_loader,,engine_dispatch_adapter_gap_or_new_mapping_evidence,admitted,json_depth
5023,JsonKeysSig,JsonKeysSig,True,impl_json,json_keys_fn_meta(),True,False,False,False,True,,False,,False,json_keys,,no_annotated_direct_loader,,engine_dispatch_adapter_gap_or_new_mapping_evidence,admitted,json_keys
5024,JsonLengthSig,JsonLengthSig,True,impl_json,json_length_fn_meta(),True,False,False,False,True,,False,,False,json_length,,no_annotated_direct_loader,,engine_dispatch_adapter_gap_or_new_mapping_evidence,admitted,json_length
5025,JsonKeys2ArgsSig,JsonKeys2ArgsSig,True,impl_json,json_keys_fn_meta(),True,False,False,False,True,,False,,False,json_keys,,no_annotated_direct_loader,,engine_dispatch_adapter_gap_or_new_mapping_evidence,admitted,json_keys
5026,JsonValidStringSig,JsonValidStringSig,True,impl_json,json_valid_fn_meta(),True,False,False,False,True,,False,,False,json_valid,,no_annotated_direct_loader,,engine_dispatch_adapter_gap_or_new_mapping_evidence,admitted,json_valid
5027,JsonValidOthersSig,JsonValidOthersSig,True,impl_json,json_valid_fn_meta(),True,False,False,False,True,,False,,False,json_valid,,no_annotated_direct_loader,,engine_dispatch_adapter_gap_or_new_mapping_evidence,admitted,json_valid
5028,JsonStorageFreeSig,,False,,,False,False,False,False,False,,False,,False,json_storage_free,,no_dispatch,,not_dispatched_by_engine,excluded,json_storage_free
5029,JsonMemberOfSig,JsonMemberOfSig,True,impl_json,member_of_fn_meta(),True,True,True,False,True,,False,,True,json_memberof,,no_annotated_direct_loader,,engine_dispatch_adapter_gap_or_new_mapping_evidence,admitted,json_memberof
5110,VecAsTextSig,VecAsTextSig,True,impl_vec,vec_as_text_fn_meta(),True,False,False,False,True,,False,,False,vec_as_text,,no_annotated_direct_loader,,engine_dispatch_adapter_gap_or_new_mapping_evidence,admitted,vec_as_text
5111,VecFromTextSig,,False,,,False,False,False,False,False,,False,,False,,,no_dispatch,,not_dispatched_by_engine,untested,
5112,VecDimsSig,VecDimsSig,True,impl_vec,vec_dims_fn_meta(),True,False,False,False,True,,False,,False,vec_dims,,no_annotated_direct_loader,,engine_dispatch_adapter_gap_or_new_mapping_evidence,admitted,vec_dims
5113,VecL1DistanceSig,VecL1DistanceSig,True,impl_vec,vec_l1_distance_fn_meta(),True,False,False,False,True,,False,,False,vec_l1_distance,,no_annotated_direct_loader,,engine_dispatch_adapter_gap_or_new_mapping_evidence,admitted,vec_l1_distance
5114,VecL2DistanceSig,VecL2DistanceSig,True,impl_vec,vec_l2_distance_fn_meta(),True,False,False,False,True,,False,,False,vec_l2_distance,,no_annotated_direct_loader,,engine_dispatch_adapter_gap_or_new_mapping_evidence,admitted,vec_l2_distance
5115,VecNegativeInnerProductSig,VecNegativeInnerProductSig,True,impl_vec,vec_negative_inner_product_fn_meta(),True,False,False,False,True,,False,,False,vec_negative_inner_product,,no_annotated_direct_loader,,engine_dispatch_adapter_gap_or_new_mapping_evidence,admitted,vec_negative_inner_product
5116,VecCosineDistanceSig,VecCosineDistanceSig,True,impl_vec,vec_cosine_distance_fn_meta(),True,False,False,False,True,,False,,False,vec_cosine_distance,,no_annotated_direct_loader,,engine_dispatch_adapter_gap_or_new_mapping_evidence,admitted,vec_cosine_distance
5117,VecL2NormSig,VecL2NormSig,True,impl_vec,vec_l2_norm_fn_meta(),True,False,False,False,True,,False,,False,vec_l2_norm,,no_annotated_direct_loader,,engine_dispatch_adapter_gap_or_new_mapping_evidence,admitted,vec_l2_norm
5141,PlusVectorFloat32,,False,,,False,False,False,False,False,arithmetic:{prefix}{},False,,False,,,no_dispatch,,not_dispatched_by_engine,untested,
5142,MinusVectorFloat32,,False,,,False,False,False,False,False,arithmetic:{prefix}{},False,,False,,,no_dispatch,,not_dispatched_by_engine,untested,
5143,MultiplyVectorFloat32,,False,,,False,False,False,False,False,arithmetic:{prefix}{},False,,False,,,no_dispatch,,not_dispatched_by_engine,untested,
5144,VectorFloat32AnyValue,VectorFloat32AnyValue,True,impl_miscellaneous,any_value_vector_float32_fn_meta(),True,False,False,False,False,miscellaneous:{}AnyValue,False,,False,any_value,,no_annotated_direct_loader,,engine_dispatch_adapter_gap_or_new_mapping_evidence,admitted,any_value
5145,CoalesceVectorFloat32,,False,,,False,False,False,False,False,control:Coalesce{},False,,False,,,no_dispatch,,not_dispatched_by_engine,untested,
5146,LTVectorFloat32,LtVectorFloat32,True,impl_compare,compare_vector_float32_fn_meta::<CmpOpLt>(),True,False,False,False,False,comparison:{prefix}{},False,,False,eq;ge;gt;le;lt;ne;nulleq,,no_annotated_direct_loader,,engine_dispatch_adapter_gap_or_new_mapping_evidence,admitted,eq;ge;gt;le;lt;ne;nulleq
5147,LEVectorFloat32,LeVectorFloat32,True,impl_compare,compare_vector_float32_fn_meta::<CmpOpLe>(),True,False,False,False,False,comparison:{prefix}{},False,,False,eq;ge;gt;le;lt;ne;nulleq,,no_annotated_direct_loader,,engine_dispatch_adapter_gap_or_new_mapping_evidence,admitted,eq;ge;gt;le;lt;ne;nulleq
5148,GTVectorFloat32,GtVectorFloat32,True,impl_compare,compare_vector_float32_fn_meta::<CmpOpGt>(),True,False,False,False,False,comparison:{prefix}{},False,,False,eq;ge;gt;le;lt;ne;nulleq,,no_annotated_direct_loader,,engine_dispatch_adapter_gap_or_new_mapping_evidence,admitted,eq;ge;gt;le;lt;ne;nulleq
5149,GreatestVectorFloat32,,False,,,False,False,False,False,False,comparison:{prefix}{},False,,False,,,no_dispatch,,not_dispatched_by_engine,untested,
5150,LeastVectorFloat32,,False,,,False,False,False,False,False,comparison:{prefix}{},False,,False,,,no_dispatch,,not_dispatched_by_engine,untested,
5151,GEVectorFloat32,GeVectorFloat32,True,impl_compare,compare_vector_float32_fn_meta::<CmpOpGe>(),True,False,False,False,False,comparison:{prefix}{},False,,False,eq;ge;gt;le;lt;ne;nulleq,,no_annotated_direct_loader,,engine_dispatch_adapter_gap_or_new_mapping_evidence,admitted,eq;ge;gt;le;lt;ne;nulleq
5152,EQVectorFloat32,EqVectorFloat32,True,impl_compare,compare_vector_float32_fn_meta::<CmpOpEq>(),True,False,False,False,False,comparison:{prefix}{},False,,False,eq;ge;gt;le;lt;ne;nulleq,,no_annotated_direct_loader,,engine_dispatch_adapter_gap_or_new_mapping_evidence,admitted,eq;ge;gt;le;lt;ne;nulleq
5153,NEVectorFloat32,NeVectorFloat32,True,impl_compare,compare_vector_float32_fn_meta::<CmpOpNe>(),True,False,False,False,False,comparison:{prefix}{},False,,False,eq;ge;gt;le;lt;ne;nulleq,,no_annotated_direct_loader,,engine_dispatch_adapter_gap_or_new_mapping_evidence,admitted,eq;ge;gt;le;lt;ne;nulleq
5154,NullEQVectorFloat32,NullEqVectorFloat32,True,impl_compare,compare_vector_float32_fn_meta::<CmpOpNullEq>(),True,False,False,False,False,comparison:{prefix}{};nullif:NullEq{},False,,False,eq;ge;gt;le;lt;ne;nulleq,,no_annotated_direct_loader,,engine_dispatch_adapter_gap_or_new_mapping_evidence,admitted,eq;ge;gt;le;lt;ne;nulleq
5155,VectorFloat32IsNull,VectorFloat32IsNull,True,impl_op,is_null_vector_float32_fn_meta(),True,True,True,False,False,comparison:{}{suffix},False,,False,isnull,,no_annotated_direct_loader,,engine_dispatch_adapter_gap_or_new_mapping_evidence,admitted,isnull
5156,VectorFloat32IsTrue,,False,,,False,False,False,False,False,comparison:{}{suffix},False,,False,,,no_dispatch,,not_dispatched_by_engine,untested,
5157,VectorFloat32IsFalse,,False,,,False,False,False,False,False,comparison:{}{suffix},False,,False,,,no_dispatch,,not_dispatched_by_engine,untested,
5158,VectorFloat32IsTrueWithNull,,False,,,False,False,False,False,False,comparison:{}{suffix},False,,False,,,no_dispatch,,not_dispatched_by_engine,untested,
5159,VectorFloat32IsFalseWithNull,,False,,,False,False,False,False,False,comparison:{}{suffix},False,,False,,,no_dispatch,,not_dispatched_by_engine,untested,
5160,IfNullVectorFloat32,,False,,,False,False,False,False,False,control:IfNull{},False,,False,,,no_dispatch,,not_dispatched_by_engine,untested,
5161,IfVectorFloat32,,False,,,False,False,False,False,False,control:If{};nullif:If{},False,,False,,,no_dispatch,,not_dispatched_by_engine,untested,
5162,CaseWhenVectorFloat32,,False,,,False,False,False,False,False,control:CaseWhen{},False,,False,,,no_dispatch,,not_dispatched_by_engine,untested,
5180,CastStringAsVectorFloat32,,False,,,False,False,False,False,False,arithmetic:Cast{}As{};coerce:Cast{}As{},False,,False,,,no_dispatch,,not_dispatched_by_engine,untested,
5181,CastVectorFloat32AsInt,,False,,,False,False,False,False,False,arithmetic:Cast{}As{};coerce:Cast{}As{},False,,False,,,no_dispatch,,not_dispatched_by_engine,untested,
5182,CastVectorFloat32AsReal,,False,,,False,False,False,False,False,arithmetic:Cast{}As{};coerce:Cast{}As{},False,,False,,,no_dispatch,,not_dispatched_by_engine,untested,
5183,CastVectorFloat32AsString,CastVectorFloat32AsString,True,impl_cast,map_cast_func(expr)?,True,False,False,False,False,arithmetic:Cast{}As{};coerce:Cast{}As{},False,,False,,castAsStringFunctionClass.getFunction,mapper_requires_runtime_probe,cast_field_metadata_selects_kernel,engine_dispatch_adapter_gap_or_new_mapping_evidence,untested,
5184,CastVectorFloat32AsDecimal,,False,,,False,False,False,False,False,arithmetic:Cast{}As{};coerce:Cast{}As{},False,,False,,,no_dispatch,,not_dispatched_by_engine,untested,
5185,CastVectorFloat32AsTime,,False,,,False,False,False,False,False,arithmetic:Cast{}As{};coerce:Cast{}As{},False,,False,,,no_dispatch,,not_dispatched_by_engine,untested,
5186,CastVectorFloat32AsDuration,,False,,,False,False,False,False,False,arithmetic:Cast{}As{};coerce:Cast{}As{},False,,False,,,no_dispatch,,not_dispatched_by_engine,untested,
5187,CastVectorFloat32AsJson,,False,,,False,False,False,False,False,arithmetic:Cast{}As{};coerce:Cast{}As{},False,,False,,,no_dispatch,,not_dispatched_by_engine,untested,
5188,CastVectorFloat32AsVectorFloat32,CastVectorFloat32AsVectorFloat32,True,impl_cast,map_cast_func(expr)?,True,False,False,False,False,arithmetic:Cast{}As{};coerce:Cast{}As{},False,,False,,castAsVectorFloat32FunctionClass.getFunction,mapper_requires_runtime_probe,cast_field_metadata_selects_kernel,engine_dispatch_adapter_gap_or_new_mapping_evidence,untested,
5201,FTSMatchWord,,False,,,False,False,False,False,False,,False,,False,fts_match_word,,no_dispatch,,not_dispatched_by_engine,excluded,fts_match_word
5202,FTSMatchExpression,,False,,,False,False,False,False,False,,False,,False,match_against,,no_dispatch,,not_dispatched_by_engine,excluded,match_against
5203,FTSMatchPrefix,,False,,,False,False,False,False,False,,False,,False,,,no_dispatch,,not_dispatched_by_engine,untested,
5204,FTSMatchRegexp,,False,,,False,False,False,False,False,,False,,False,,,no_dispatch,,not_dispatched_by_engine,untested,
5205,FTSMatchPhrase,,False,,,False,False,False,False,False,,False,,False,,,no_dispatch,,not_dispatched_by_engine,untested,
6001,DateFormatSig,DateFormatSig,True,impl_time,date_format_fn_meta(),True,True,True,False,True,,False,,True,date_format,,no_annotated_direct_loader,,engine_dispatch_adapter_gap_or_new_mapping_evidence,admitted,date_format
6002,DateLiteral,,False,,,False,False,False,False,False,,False,,False,,,no_dispatch,,not_dispatched_by_engine,untested,
6003,DateDiff,DateDiff,True,impl_time,date_diff_fn_meta(),True,True,True,False,True,,False,,True,datediff,,no_annotated_direct_loader,,engine_dispatch_adapter_gap_or_new_mapping_evidence,admitted,datediff
6004,NullTimeDiff,NullTimeDiff,True,impl_time,null_time_diff_fn_meta(),True,False,False,False,False,,False,,False,timediff,,no_annotated_direct_loader,lazy_strategy_requires_runtime_probe,engine_dispatch_semantic_exclusion_or_review,admitted,timediff
6005,TimeStringTimeDiff,,False,,,False,False,False,False,False,,False,,False,timediff,,no_dispatch,,not_dispatched_by_engine,admitted,timediff
6006,DurationStringTimeDiff,DurationStringTimeDiff,True,impl_time,duration_string_time_diff_fn_meta(),True,False,False,False,True,,False,,False,timediff,,no_annotated_direct_loader,,engine_dispatch_adapter_gap_or_new_mapping_evidence,admitted,timediff
6007,DurationDurationTimeDiff,DurationDurationTimeDiff,True,impl_time,duration_duration_time_diff_fn_meta(),True,False,False,False,True,,False,,False,timediff,,no_annotated_direct_loader,,engine_dispatch_adapter_gap_or_new_mapping_evidence,admitted,timediff
6008,StringTimeTimeDiff,,False,,,False,False,False,False,False,,False,,False,timediff,,no_dispatch,,not_dispatched_by_engine,admitted,timediff
6009,StringDurationTimeDiff,StringDurationTimeDiff,True,impl_time,string_duration_time_diff_fn_meta(),True,False,False,False,True,,False,,False,timediff,,no_annotated_direct_loader,,engine_dispatch_adapter_gap_or_new_mapping_evidence,admitted,timediff
6010,StringStringTimeDiff,StringStringTimeDiff,True,impl_time,string_string_time_diff_fn_meta(),True,False,False,False,True,,False,,False,timediff,,no_annotated_direct_loader,,engine_dispatch_adapter_gap_or_new_mapping_evidence,admitted,timediff
6011,TimeTimeTimeDiff,,False,,,False,False,False,False,False,,False,,False,timediff,,no_dispatch,,not_dispatched_by_engine,admitted,timediff
6012,Date,Date,True,impl_time,date_fn_meta(),True,True,True,False,True,,False,,True,date,,no_annotated_direct_loader,,engine_dispatch_adapter_gap_or_new_mapping_evidence,admitted,date
6013,Hour,Hour,True,impl_time,hour_fn_meta(),True,True,True,False,True,,False,,True,hour,,no_annotated_direct_loader,,engine_dispatch_adapter_gap_or_new_mapping_evidence,admitted,hour
6014,Minute,Minute,True,impl_time,minute_fn_meta(),True,True,True,False,True,,False,,True,minute,,no_annotated_direct_loader,,engine_dispatch_adapter_gap_or_new_mapping_evidence,admitted,minute
6015,Second,Second,True,impl_time,second_fn_meta(),True,True,True,False,True,,False,,True,second,,no_annotated_direct_loader,,engine_dispatch_adapter_gap_or_new_mapping_evidence,admitted,second
6016,MicroSecond,MicroSecond,True,impl_time,micro_second_fn_meta(),True,True,True,False,True,,False,,True,microsecond,,no_annotated_direct_loader,,engine_dispatch_adapter_gap_or_new_mapping_evidence,admitted,microsecond
6017,Month,Month,True,impl_time,month_fn_meta(),True,True,True,False,True,,False,,True,month,,no_annotated_direct_loader,,engine_dispatch_adapter_gap_or_new_mapping_evidence,admitted,month
6018,MonthName,MonthName,True,impl_time,month_name_fn_meta(),True,False,False,False,True,,False,,False,monthname,,no_annotated_direct_loader,,engine_dispatch_adapter_gap_or_new_mapping_evidence,admitted,monthname
6019,NowWithArg,,False,,,False,False,False,False,False,,False,,False,current_timestamp;localtime;localtimestamp;now,,no_dispatch,,not_dispatched_by_engine,excluded,current_timestamp;localtime;localtimestamp;now
6020,NowWithoutArg,,False,,,False,False,False,False,False,,False,,False,current_timestamp;localtime;localtimestamp;now,,no_dispatch,,not_dispatched_by_engine,excluded,current_timestamp;localtime;localtimestamp;now
6021,DayName,DayName,True,impl_time,day_name_fn_meta(),True,False,False,False,True,,False,,False,dayname,,no_annotated_direct_loader,,engine_dispatch_adapter_gap_or_new_mapping_evidence,admitted,dayname
6022,DayOfMonth,DayOfMonth,True,impl_time,day_of_month_fn_meta(),True,False,False,False,True,,False,,False,day;dayofmonth,,no_annotated_direct_loader,,engine_dispatch_adapter_gap_or_new_mapping_evidence,admitted,day;dayofmonth
6023,DayOfWeek,DayOfWeek,True,impl_time,day_of_week_fn_meta(),True,False,False,False,True,,False,,False,dayofweek,,no_annotated_direct_loader,,engine_dispatch_adapter_gap_or_new_mapping_evidence,admitted,dayofweek
6024,DayOfYear,DayOfYear,True,impl_time,day_of_year_fn_meta(),True,False,False,False,True,,False,,False,dayofyear,,no_annotated_direct_loader,,engine_dispatch_adapter_gap_or_new_mapping_evidence,admitted,dayofyear
6025,WeekWithMode,WeekWithMode,True,impl_time,week_with_mode_fn_meta(),True,False,False,False,True,,False,,False,week,,no_annotated_direct_loader,,engine_dispatch_adapter_gap_or_new_mapping_evidence,admitted,week
6026,WeekWithoutMode,WeekWithoutMode,True,impl_time,week_without_mode_fn_meta(),True,True,True,False,False,,False,,True,week,,no_annotated_direct_loader,default_week_format_hardcoded_zero,engine_dispatch_semantic_exclusion_or_review,admitted,week
6027,WeekDay,WeekDay,True,impl_time,week_day_fn_meta(),True,False,False,False,True,,False,,False,weekday,,no_annotated_direct_loader,,engine_dispatch_adapter_gap_or_new_mapping_evidence,admitted,weekday
6028,WeekOfYear,WeekOfYear,True,impl_time,week_of_year_fn_meta(),True,False,False,False,True,,False,,False,weekofyear,,no_annotated_direct_loader,,engine_dispatch_adapter_gap_or_new_mapping_evidence,admitted,weekofyear
6029,Year,Year,True,impl_time,year_fn_meta(),True,False,False,False,True,,False,,False,year,,no_annotated_direct_loader,,engine_dispatch_adapter_gap_or_new_mapping_evidence,admitted,year
6030,YearWeekWithMode,YearWeekWithMode,True,impl_time,year_week_with_mode_fn_meta(),True,False,False,False,True,,False,,False,yearweek,,no_annotated_direct_loader,,engine_dispatch_adapter_gap_or_new_mapping_evidence,admitted,yearweek
6031,YearWeekWithoutMode,YearWeekWithoutMode,True,impl_time,year_week_without_mode_fn_meta(),True,False,False,False,True,,False,,False,yearweek,,no_annotated_direct_loader,,engine_dispatch_adapter_gap_or_new_mapping_evidence,admitted,yearweek
6032,GetFormat,,False,,,False,False,False,False,False,,False,,False,get_format,,no_dispatch,,not_dispatched_by_engine,excluded,get_format
6033,SysDateWithFsp,SysDateWithFsp,True,impl_time,sysdate_with_fsp_fn_meta(),True,False,False,False,False,,False,,False,sysdate,,no_annotated_direct_loader,volatile_clock_rng_or_uuid,engine_dispatch_semantic_exclusion_or_review,excluded,sysdate
6034,SysDateWithoutFsp,SysDateWithoutFsp,True,impl_time,sysdate_without_fsp_fn_meta(),True,False,False,False,False,,False,,False,sysdate,,no_annotated_direct_loader,volatile_clock_rng_or_uuid,engine_dispatch_semantic_exclusion_or_review,excluded,sysdate
6035,CurrentDate,,False,,,False,False,False,False,False,,False,,False,,,no_dispatch,,not_dispatched_by_engine,untested,
6036,CurrentTime0Arg,,False,,,False,False,False,False,False,,False,,False,current_time;curtime,,no_dispatch,,not_dispatched_by_engine,excluded,current_time;curtime
6037,CurrentTime1Arg,,False,,,False,False,False,False,False,,False,,False,current_time;curtime,,no_dispatch,,not_dispatched_by_engine,excluded,current_time;curtime
6038,Time,,False,,,False,False,False,False,True,,False,,False,time,,no_dispatch,,not_dispatched_by_engine,admitted,time
